word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
μητρική εταιρεία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μητρικός,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
μητροπολίτης,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μητρόπολη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μητρότητα,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5
μητρώο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
μηχάνημα εγγραφής,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μηχανή,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
μηχανήματα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μηχανική,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μηχανικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μηχανισμός,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
μηχανισμός ωρολογιού,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μηχανοραφία,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
μιζέρια,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μικρή αρκούδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
μικρή και στενή κοιλάδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρή οπή,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρή ποσότητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρή φιλονικία,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μικραίνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικροβιολογία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρογραμμάριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρογραφία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικροδιαφοροποίηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικροεστιατόριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικροκαμωμένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικροκτηματίας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρολεπτομέρειες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρολογία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικροπρεπής,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μικροπωλητής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικροσκοπία,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μικροσκοπικά,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικροσκοπικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικροσκόπιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
μικρούλης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρό,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
μικρό δωμάτιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρό λεωφορείο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρόβιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρόκοσμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρόμετρο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρόν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρός κόμβος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρός οδοντωτός τροχός,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
μικρός σταυρός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρόσχημος ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μικρότερο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικρότερος,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
μικρόφωνο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μικτός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μιμείται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μιμηθεί,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μιμητής,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μιμούμαι,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
μιούζικαλ,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
μισαλλοδοξία,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
μισαλλόδοξος,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μισητός,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μισθοί,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
μισθοφόρος,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
μισθωτής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μισοκοιμάμαι ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μισοκοιμισμένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μισό,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μισός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μισώ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μνήμη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μνημεία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
μνημείο,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
μνημειώδης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μνημόσυνο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
μνησίκακος,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μνησικακία,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0
μνηστή,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5
μνηστήρας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοίρα,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
μοίρες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοιάζει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοιάζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοιράζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοιραίο,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μοιραίος,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μοιρασιά,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοιχεία,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
μοιχός,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
μολυσμένο,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μολυσματικός,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μολόχα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μολύβι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μολύνω,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μομφή,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
μονάδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονάδα μέτρησης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονάρχης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονήρης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοναδικός,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
μοναδικότητα,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0
μοναξιά,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0
μοναρχία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοναστήρι,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
μοναστικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοναχικός,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0
μονιμότητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονοήμερη εκδρομή στην έρημο,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μονογαμία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
μονογραφία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονομαχία,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
μονοπάτι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονοπωλιστής,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μονοπώλιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονοστιβάδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονοτονία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοντάρω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοντέλο,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μοντέρνο,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
μονόγραμμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονόκερος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονόκλινο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονόλογος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονόχρωμος,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μονώνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοριακός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μορφή,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μορφίνη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μορφισμός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μορφολογία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μορφοποιημένο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μορφωμένος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μοστράρω,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μοσχάρι,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
μοσχαρίσιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
μοσχοκάρυδο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοτέρ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοτοσικλέτα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοτοσυκλέτα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μου,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
μουγκανιτό,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουγκρίζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουδιάζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουδιασμένος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μουλάρι,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
μουλιάζω,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μουνί,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουντός,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
μουρλός,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0
μουρμούρισμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουσαμάς,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουσείο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουσελίνα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουσική κλίμακα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουσικό κλειδί ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουσικό τρίο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουσικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουσκέτο,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
μουστάκι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουστάρδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουσώνας,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
μουτζούρα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μουχλιασμένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μοχθηρία,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0
μοχθηρός,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0
μοχλός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μούδιασμα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
μούμια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μούσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μούσες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μούσι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μούσκευμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μούφα,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μούχλα,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
μπάκα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπάλα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπάλωμα ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπάνιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπάντα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπάσκετ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
μπάσσο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπάσταρδος,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
μπάτλερ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
μπάτσος,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
μπέιζμπολ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπέρδεμα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπαγιάτικος,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπαγκάλοου,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπακάλης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπακκαράς,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαλάντα,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μπαλέτο,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μπαλκόνι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαλτάς,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαλόνι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαμ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαμπουίνος,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπαμπούλας,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μπανάνα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαρ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαρμπεκιου,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαρμπούτι ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαρόκ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαστούνι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαταρία,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπαχαρικό,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
μπεκάτσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπενζίνα ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπερδεμένα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπερδεμένος,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
μπερδεύει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπερδεύω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπηχτή,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπιλιάρδο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπλάκτζακ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπλέξιμο,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
μπλε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
μπλοκ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μπλοκαρισμένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπλουζα,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
μπλούζα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπλόφα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μποά,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπορεί,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπορντούρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπορώ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπουκάλι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπουκέτο,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
μπουκιά,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
μπουλούκος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπουλόνι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπουντρούμι,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
μπουρίνι,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
μπουφάν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπουφές,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
μποϋκοτάζ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπούκλα,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μπούμερανγκ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
μπούρδες,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπούφος,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
μπράτσο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπριζόλα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπροκάρ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μπρούμυτα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπρούντζος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπόιλερ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μπότα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπότες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπόχα,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
μπύρα,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0
μυαλά,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μυαλό,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυγιάγγιχτος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μυελώδης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυημένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυθικός,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
μυθιστόρημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυθολογία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυθολογικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυρίζω άσχημα,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μυριάδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυρμήγκι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυρμήγκιασμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυρωδιά,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
μυς,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυστήριο,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
μυστηριώδης,0.0,0.25,0.25,0.75,0.0,0.5,0.0,0.0,0.5,0.0
μυστικισμός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυστικιστής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
μυστικό,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
μυστικός,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
μυστικότητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
μυστρίο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυτερός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυωπία,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
μυωπικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μυώδης,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μωβ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μωρολογία,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μωρολογώ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μωρό,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
μωρός ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
μωσαϊκό,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μόδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μόδας,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
μόλις,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
μόλυνση,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0
μόνο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μόνωση,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5
μόριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
